Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Project url,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Due date,Votes,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Log Work,Log Work,Log Work,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Outward issue link (Documents),Inward issue link (Duplicate),Outward issue link (Duplicate),Outward issue link (Gantt End to Start),Inward issue link (Implements),Outward issue link (Implements),Outward issue link (Implements),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Inward issue link (Tests),Inward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (Acceptance Criteria),Custom field (Actual end),Custom field (Actual start),Custom field (Additional Environment Details),Custom field (Affected hardware),Custom field (Affected services),Custom field (Approvals),Custom field (Backout plan),Custom field (Baseline start date),Custom field (Business Value),Custom field (Category),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Contact Person),Custom field (Cost Estimation),Custom field (Cost over 2 years),Custom field (Customer Due Date),Custom field (Customer Release Notes),Custom field (Definition Level),Custom field (Development),Custom field (Dynamics Weblink),Custom field (End date),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (ErgebnisdesZyklus),Custom field (Estimate(Size)),Custom field (Expected Loss),Custom field (Expected Turnover 2 years),Custom field (Expected Turnover Project),Custom field (First Reported),Custom field (Focus Areas),Custom field (Goals),Custom field (Hardware),Custom field (Hardware Details),Custom field (ICG Details),Custom field (IGEL OS Details),Custom field (IGEL OS Version),Custom field (ISUS-DB-ID),Custom field (ISUS-ID),Custom field (Impact),Custom field (Implementation plan),Custom field (Issue Template),Custom field (Issue color),Custom field (Lauf Status),Custom field (Locked forms),Custom field (Log Details),Custom field (Major incident),Custom field (Open forms),Custom field (PM Initiator),Custom field (PMM Info),Custom field (PO Review),Custom field (Pending reason),Custom field (Planned end),Custom field (Planned start),Custom field (Preconditions),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Project Workflow ID),Custom field (Project overview key),Custom field (Project overview status),Custom field (QA Prio),Custom field (QA Test Advise),Custom field (Rank),Custom field (Related Cases),Custom field (Release Notes Checked),Custom field (Request Type),Custom field (Request Type),Custom field (Request participants),Custom field (Responders),Custom field (Reviewer),Custom field (Run Attributes),Custom field (Run Status),Satisfaction rating,Custom field (Security Requirements),Custom field (Sentiment),Custom field (ServiceNow Assignee),Custom field (ServiceNow ID),Custom field (ServiceNow Link),Custom field (ServiceNow Priority),Custom field (ServiceNow State),Custom field (Session Details),Custom field (Severity),Custom field (Specification),Sprint,Sprint,Sprint,Sprint,Custom field (Start date),Custom field (Start date),Custom field (Steps to reproduce),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Symptom),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Techdoc Info),Custom field (Test plan),Custom field (TestLink Path),Custom field (Tester),Custom field (TesterdesZyklus),Custom field (TestlinkID),Custom field (Total forms),Custom field (Troubleshooting Details),Custom field (UMS Details),Custom field (UMS Version),Custom field (Urgency),Custom field (VDI OS),Custom field (Vulnerability),Custom field (Workaround),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Custom field (isus_queue),Custom field (resultsOfCycle),Custom field (testersOfCycle),Custom field (urgencyOfRun),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Status Category,Status Category Changed
Unified Communication | Citrix MS Teams Optimization,QCL-1331,66001,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Venkata Devasani,712020:c2f113c7-926b-43c8-9951-8fd54c1ca916,Venkata Devasani,712020:c2f113c7-926b-43c8-9951-8fd54c1ca916,28/Dec/20 10:15 AM,09/Oct/25 10:39 AM,,,,0,,,,,"Perform functionality test for MS Teams. Look for the error and warning messages in the journal and the logs.

Enter the details in the MS Teams wiki ([Microsoft Teams Optimization in IGEL OS|https://teams.microsoft.com/l/entity/com.microsoft.teamspace.tab.wiki/tab::76b0d56f-f178-48f1-a59a-390032e38b93?context=%7B%22subEntityId%22%3A%22%7B%5C%22pageId%5C%22%3A2%2C%5C%22sectionId%5C%22%3A14%2C%5C%22origin%5C%22%3A2%7D%22%2C%22channelId%22%3A%2219%3A2bb80cf74cb04e2ca26629b791610213%40thread.tacv2%22%7D&tenantId=3f044411-22ea-4ba1-82df-d85e25879b4f]) about which IGEL OS firmware and teams versions you are testing against which versions on the server side. Please write the results of the test even if it fails.",,Venkata Devasani,,,,712020:c2f113c7-926b-43c8-9951-8fd54c1ca916,,,,,,,,,,,,,,,,QCL-2779,QCL-2800,QCAPPS-49,QCAPPS-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4733e074,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Bestanden,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzurnj:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Unified Communication | Citrix Zoom VDI,QCL-1329,65410,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,17/Dec/20 11:31 AM,09/Oct/25 11:03 AM,,,,0,,,,,"Check the integration and functionality of the Zoom Media Plugin during the test, look for error messages in the journal, and the logs of zoom.
Since 11.06.100.rc2/11.05.162, Multiple versions of Zoom Media plugins are available. In order to test all the available plugins, please make sure to install the latest Zoom Installer on your VDA, and repeat the same procedure from step 16. 

Enter in the MS Teams wiki ([IGELmaker3 Integration in Wiki|https://teams.microsoft.com/l/entity/com.microsoft.teamspace.tab.wiki/tab::56169fbb-0e59-4a8b-8bb5-1f29ba68b069?context=%7B%22subEntityId%22%3A%22%7B%5C%22pageId%5C%22%3A19%2C%5C%22sectionId%5C%22%3A20%2C%5C%22origin%5C%22%3A2%7D%22%2C%22channelId%22%3A%2219%3A3cc653155c364bf09a6b7f0cad8b2587%40thread.skype%22%7D&tenantId=3f044411-22ea-4ba1-82df-d85e25879b4f]) which IGEL OS firmware and teams versions you are testing against which versions on the server side. If the tests fail, please enter both.",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,QCL-2790,QCL-2916,QCL-3099,QCL-3110,QCAPPS-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@63883280,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Bestanden,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzurfr:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Citrix: Skype for Business,QCL-1328,65409,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,17/Dec/20 11:29 AM,04/Jul/24 9:10 AM,,,,0,,,,,"Perform functionality test for SFB, look for the error and warning messages in the journal and the logs.

Enter in the MS Teams wiki ([HDX RTME Optimization in Wiki|https://teams.microsoft.com/l/entity/com.microsoft.teamspace.tab.wiki/tab::56169fbb-0e59-4a8b-8bb5-1f29ba68b069?context=%7B%22subEntityId%22%3A%22%7B%5C%22pageId%5C%22%3A58%2C%5C%22sectionId%5C%22%3A59%2C%5C%22origin%5C%22%3A2%7D%22%2C%22channelId%22%3A%2219%3A3cc653155c364bf09a6b7f0cad8b2587%40thread.skype%22%7D&tenantId=3f044411-22ea-4ba1-82df-d85e25879b4f]) which IGEL OS firmware and teams versions you are testing against which versions on the server side. If the tests fail, please enter both.",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,QCL-2778,QCL-2798,QCAPPS-381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7691e416,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzurfj:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Citrix check symlinks ,QCL-1316,64701,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,10/Dec/20 7:53 AM,24/Jan/23 3:17 PM,,,,0,,,,,"Check all symlinks in the citrix directory. 
There should be no dead links 
",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,QCL-2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@39ad3d22,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzuq9r:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Citrix Workspace app check,QCL-1315,64700,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,10/Dec/20 7:50 AM,24/Jan/23 3:23 PM,,,,0,,,,,"all CWA versions are available under /services/ica and in the setup. 
If the value default in the setup the correct CWA is selected.
Switching the CWA's works without problems",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,QCL-2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4a909240,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzuq9j:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Unified Communication | Citrix Cisco Webex / Webex Meetings,QCL-1312,64212,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,04/Dec/20 11:43 AM,09/Oct/25 10:39 AM,,,,0,,,,,"Check the integration and functionality of Cisco Webex Teams During the test, look for error messages in the journal and the logs of Cisco.
h4. Important: Audio & Video functions requires webex meetings vdi to be activated on the client.  ",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,QCL-2792,QCL-2917,QCAPPS-55,QCAPPS-65,,,QCL-1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@48c95c7,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Bestanden,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzupqn:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Cisco Webex Meetings,QCL-1311,64205,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,04/Dec/20 9:47 AM,09/Oct/23 2:36 PM,,,,0,,,,,"Check the integration and functionality of Cisco Webex Meetings During the test, look for error messages in the journal and the logs of Cisco.
Since 11.06.100.rc2/11.05.162, Multiple versions of Cisco WebEx Meetings plugins are available. In order to select and test all the available plugins, please repeat the steps from 16, and make sure to install the latest Webex Meetings Installer on your VDA.

Check compatibility:
older plugin-versions in our os11 may not be compatible with the software on the windows-server as documented on this website:
[https://help.webex.com/en-us/article/glj57y/Webex-Meetings-42.x-Virtual-Desktop-Infrastructure-release-notes#Cisco_Reference.dita_fcb4e1d7-dbef-4bab-8842-9b1a8f84a9e5]

 

Enter in the MS Teams which IGEL OS firmware and meeting versions you are testing against which versions on the server side.
If the tests fail, please enter both.

[MS Teams Wiki|https://teams.microsoft.com/l/channel/19%3A3cc653155c364bf09a6b7f0cad8b2587%40thread.skype/tab%3A%3A56169fbb-0e59-4a8b-8bb5-1f29ba68b069?groupId=5fde6707-518c-45ed-9454-7a0b305c69ab&tenantId=3f044411-22ea-4ba1-82df-d85e25879b4f]",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,QCL-1312,QCL-2791,QCL-2919,QCL-3108,QCL-3270,QCAPPS-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LX8-5645,LX7-8401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@33154fb0,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Bestanden,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzuppz:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
StoreFront Password Authentication with OnPrem Server,QCL-1310,64203,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,04/Dec/20 9:43 AM,14/May/21 8:45 AM,,,,0,,,,," Functionality testing StoreFront sessions with Password Authentication.

Always open ""journalctl"" in the Terminal, and look for error and warning messages at each step. ",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@57064b19,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzupp3:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
TODO [Session] Amazon WorkSpaces Client (AWSC),QCL-1298,63113,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,20/Nov/20 11:43 AM,10/Apr/24 3:57 PM,,,,0,,,,,,,Volker Finger,,,,712020:391f9e97-2260-49b8-8337-8824d0196357,,,,,,,,,,,,,,,,QCAPPS-290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2c343fd5,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Bestanden,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzuon3:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
OLD - [Sessions] Citrix session testing | Complete range with all Citrix Receiver versions,QCL-1293,62529,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,12/Nov/20 2:03 PM,09/Oct/23 2:30 PM,,,,0,,,,,"Test sessions to the last current Citrix XenDesktop version and the last two XenDesktop LTSR versions (see https://en.wikipedia.org/wiki/XenDesktop or https://docs.citrix.com/en-us/citrix-virtual-apps-desktops.html for overview of LTSR versions).
XenApp (Legacy ICA session) just to last version 6.5.
Do all teststeps with all Citrix Receiver versions that are implemented.
You can combine multiple test steps below in one testing scenario, find a way that is the easiest for you.
Just be sure that every test step is tested at all.",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,QCAPPS-53,,,,,,QCL-628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@719b79e8,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Fehlerhaft,,,,,,,,,,,,IZ 6.x,UD 6.x,UDC 3,UD OS 6.x,,,,,,,,,,1|hzunqv:,,,,,,,,,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
OLD [Sessions] Appliance Mode Citrix Self-Service,QCL-1292,62528,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,12/Nov/20 2:03 PM,10/Dec/20 6:56 AM,,,,0,,,,,"Test sessions to the last two current (available) Citrix XenDesktop versions.
Do all steps with all available Citrix receiver versions.",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,,,,,,,QCL-589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@50b4f36f,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IZ 6.x,UD 6.x,UDC 3,UD OS 6.x,,,,,,,,,,1|hzunqn:,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
OLD [Sessions] Appliance Mode Citrix XenDesktop,QCL-1291,62527,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,12/Nov/20 2:02 PM,10/Dec/20 6:55 AM,,,,0,,,,,"Test sessions to the last two current (available) Citrix XenDesktop versions.
Do all steps with all available Citrix receiver versions.",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,,,,,,,QCL-588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@fb0884c,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IZ 6.x,UD 6.x,UDC 3,UD OS 6.x,,,,,,,,,,1|hzunqf:,,,,,,,,,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
CLONE - [Sessions] Citrix session testing | Netscaler,QCL-1290,62526,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,12/Nov/20 2:02 PM,12/Nov/20 2:02 PM,,,,0,,,,,Use last current (available) Netscaler version.,,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,,,,,,,QCL-626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7b5481f4,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IZ 6.x,UD 6.x,UDC 3,UD OS 6.x,,,,,,,,,,1|hzunq7:,,,,,,,,,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
OLD - [Sessions] Citrix session testing | Logon/Logoff / Password Change with all previous/older Citrix Receiver versions,QCL-1289,62525,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,12/Nov/20 2:01 PM,29/Jun/21 1:40 PM,,,,0,,,,,"Test sessions to the last current Citrix XenDesktop version and the last two XenDesktop LTSR versions (see https://en.wikipedia.org/wiki/XenDesktop for overview of LTSR versions).
XenApp (Legacy ICA session) just to last version 6.5.
Do all teststeps with all previous Citrix Receiver versions that are implemented, but not with the most current version.
You can combine multiple test steps below in one testing scenario, find a way that is the easiest for you.
Just be sure that every test step is tested at all.",,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,,,,,,,QCL-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@1704f3d2,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Fehlerhaft,,,,,,,,,,,,IZ 6.x,UD 6.x,UDC 3,UD OS 6.x,,,,,,,,,,1|hzunpz:,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
